id,conversation_id,created_at,date,time,timezone,user_id,username,place,tweet,replies_count,retweets_count,likes_count,hashtags,near,geo,retweet_date
1185993685520924672,1185993685520924672,1571597903000,2019-10-20,14:58:23,EST,19221213,dr_bouchard,,"And Scheer turns and runs after refusing to answer. Had the answer been no, he would have said so.  https://twitter.com/CBCAlerts/status/1185585602756075520 …",0,0,0,[],British Columbia,,
1185952258782982144,1184864757825921024,1571588027000,2019-10-20,12:13:47,EST,1250371435,stuartlosaltos,,That kind of attitude is unhelpful and untrue. The @bcndp sabotaged the PR referendum here intentionally. Part of the plan was sidelining conservatives who support PR and intensifying the long term project of pushing them out of the movement.,1,0,1,[],British Columbia,,
1185762374264836096,1185762374264836096,1571542755000,2019-10-19,23:39:15,EST,846078295,ga_richardson,,"Actually, voter suppression is suppressing the 2016 #EUref result as @UKLabour & @LibDems are intent on doing (and frankly a minority of @Conservatives are still trying to do). #RespectTheResult #GetBrexitDone #ukpoli #StandUpForBrexit #GeneralElectionNow #ChangePoliticsForGood https://twitter.com/LauraPidcockMP/status/1183516957015990272 …",2,9,18,"['#euref', '#respecttheresult', '#getbrexitdone', '#ukpoli', '#standupforbrexit', '#generalelectionnow', '#changepoliticsforgood']",British Columbia,,
1185278391273963520,1185211558248382464,1571427364000,2019-10-18,15:36:04,EST,23070045,ngdale,,Scheer’s question is dog-whistle at its worst. The man is unfit for ublicciffice in contemporary Canada.,0,0,2,[],British Columbia,,
1185218229741842433,1184774299774869504,1571413020000,2019-10-18,11:37:00,EST,1250371435,stuartlosaltos,,How does increasing the number of anti-Scheer MPs ensure his victory? I am getting really tired of the two main parties' supporters stoking ignorance and civic illiteracy to bag another vote or two.,1,0,0,[],British Columbia,,
1185010720326340609,1184936509193048064,1571363546000,2019-10-17,21:52:26,EST,23070045,ngdale,,"What the Cons are saying has no impact on what is legal and customary. Post-election, the sitting Prime minister has the option of resuming parliament until defeated in the House. Scheer having been Speaker should know that although he’s not especially bright or knowledgeable.",0,0,1,[],British Columbia,,
1184938228278677504,1184938228278677504,1571346263000,2019-10-17,17:04:23,EST,805933861,andresharf,,#Scheer says #Trudeau must quit if he doesn’t win the most seats.  By that logic #Scheer must do the same.  Watching the slime from these is sickening as what they say today and what they say Monday when they are dealing to save their political careers are 2 different things,0,0,1,"['#scheer', '#trudeau', '#scheer']",British Columbia,,
1184816408418385921,1184816408418385921,1571317219000,2019-10-17,09:00:19,EST,846078295,ga_richardson,,"Actually, voter suppression is suppressing the 2016 #EUref result as @UKLabour & @LibDems are intent on doing (and frankly a minority of @Conservatives are still trying to do). #RespectTheResult #Brexit #GetBrexitDone #GeneralElectionNow #ChangePoliticsForGood https://twitter.com/LauraPidcockMP/status/1183516957015990272 …",0,1,3,"['#euref', '#respecttheresult', '#brexit', '#getbrexitdone', '#generalelectionnow', '#changepoliticsforgood']",British Columbia,,
1184708762336030720,1184708762336030720,1571291554000,2019-10-17,01:52:34,EST,805933861,andresharf,,So if the #Liberals and #Cons get 130 seats each; and the ndp and bq 38 each then turncoat Scheer cozies with the bq while libs/ndp team up and then #Greens have kingmaker #elizabethmay to decide.  That would be fun.  It works in #BC,0,0,0,"['#liberals', '#cons', '#greens', '#elizabethmay', '#bc']",British Columbia,,
1184554216099999744,1184554216099999744,1571254707000,2019-10-16,15:38:27,EST,23070045,ngdale,,"@bctoday I wish I lived in a riding where strategic voting could work. Alas, I’m in Prince George-Peace River-Northern Rockies where, even after a decade of Harper and with a humdrum Conservative candidate, the Cons won in a landslide polling more than all the others combined.",0,0,0,[],British Columbia,,
1183956520553205760,1183956520553205760,1571112206000,2019-10-15,00:03:26,EST,846078295,ga_richardson,,"Actually, voter suppression is suppressing the 2016 #EUref result as @UKLabour & @LibDems are intent on doing (and frankly a minority of @Conservatives are still trying to do). #RespectTheResult #Brexit #GetBrexitDone #GeneralElectionNow #ChangePoliticsForGood https://twitter.com/LauraPidcockMP/status/1183516957015990272 …",0,17,26,"['#euref', '#respecttheresult', '#brexit', '#getbrexitdone', '#generalelectionnow', '#changepoliticsforgood']",British Columbia,,
1183831466729328646,1183809052641353728,1571082390000,2019-10-14,15:46:30,EST,507050229,badrian93,,I have friends who own handguns and the only party that doesn't want to ban them is the conservatives now currently they are super restricted in Canada on when and where you can take them so if you fall on one side of this single issue it leaves you with one option to vote for,0,0,0,[],British Columbia,,
1183419761167720448,1183419761167720448,1570984232000,2019-10-13,12:30:32,EST,1250371435,stuartlosaltos,,"The guy who privatized BC rail for 91% less than its assessed value in a deal so corrupt that people did time will be advising Scheer on corporate welfare.

To paraphrase David Axelrod, ""the audacity of #scheeraudacity."" https://twitter.com/charliesmithvcr/status/1183412717333270529 …",1,38,47,['#scheeraudacity'],British Columbia,,
1182761043577016320,1182749674429657089,1570827182000,2019-10-11,16:53:02,EST,1522755572,megawedgy,,You are just like him. You and your followers lie to yourselves and to the world. You are equal in vulgarity to scheer,0,0,0,[],British Columbia,,
1182751596876197888,1182716296787451904,1570824929000,2019-10-11,16:15:29,EST,1250371435,stuartlosaltos,,Why is everyone convinced the most anti-Tory party in Canadian history will prop up Scheer?,2,0,1,[],British Columbia,,
1182302097657581568,1182302097657581568,1570717760000,2019-10-10,10:29:20,EST,23070045,ngdale,,"@daybreaknorth listened to candidate Zimmer; the questions were premisedbon the erroneous assumption that a backbencher from our region could have ANY influence at all on the balancing of resource development and environmental protection, even if the Conservatives were to win.",0,0,0,[],British Columbia,,
1182143563179556864,1182101639542362113,1570679963000,2019-10-09,23:59:23,EST,107220171,shelbypetersen,,Conservative incumbent Todd Doherty keeps saying that reconciliation is a buzzword and that no one knows what it means. I would argue that a lot of people know what it means and he should start asking instead of just repeating that the word itself is the problem.,1,0,0,[],British Columbia,,
1182137042576130048,1182137042576130048,1570678408000,2019-10-09,23:33:28,EST,1072149730577108992,johndecevans,,You must read this...the “real” and scary Andrew Scheer.  https://twitter.com/TheTyee/status/1182121069672484864 …,0,0,0,[],British Columbia,,
1182107579146625024,1182101639542362113,1570671384000,2019-10-09,21:36:24,EST,107220171,shelbypetersen,,First up to give their opening remark is Conservative incumbent Bob Zimmer who I cannot tag because he has blocked me #blockedbybob,1,0,1,['#blockedbybob'],British Columbia,,
1182102089297608705,1181945588163719170,1570670075000,2019-10-09,21:14:35,EST,2400768805,waderowm,,Or scheer??,1,0,0,[],British Columbia,,
1181975261157314561,1181975261157314561,1570639836000,2019-10-09,12:50:36,EST,15461936,aaronekman,,"No platform for Conservatives!
🤣  https://twitter.com/Gray_Mackenzie/status/1181953308350652429 …",1,2,0,[],British Columbia,,
1181716998771752960,1181640728264335361,1570578262000,2019-10-08,19:44:22,EST,23070045,ngdale,,"What I kept thinking as Trudeau and Scheer rudely exchanged insults and shallow jibes, is: how in a nation of 37 million people could these two twits have manoeuvred to become the only likely choice the rest of us have for a Prime Minister??",0,0,0,[],British Columbia,,
1181704948406292481,1181664170657366023,1570575389000,2019-10-08,18:56:29,EST,2400768805,waderowm,,What would happen if the tables turned and a conservative did something similar and got doxed?   His family and all associates would be punished severely.   I have no sympathy anymore.  The left set the standards.,1,0,6,[],British Columbia,,
1181382362631770112,1181370463626371072,1570498478000,2019-10-07,21:34:38,EST,1522755572,megawedgy,,No the choice is clear anyone but you or scheer lol,1,0,1,[],British Columbia,,
1181371735527919616,1181371735527919616,1570495945000,2019-10-07,20:52:25,EST,107220171,shelbypetersen,,Not here to stand up for JT but how can Scheer make his knowledge of provincial politics a bad thing?,0,0,0,[],British Columbia,,
1181293102985703424,1181290963051921409,1570477197000,2019-10-07,15:39:57,EST,2400768805,waderowm,,"Ezra, you would absolutely call out Harper, Scheer, Ford or any prominent conservative if you caught them doing black face, rape, groping, or ethics violations.   The @CBCPolitics @CBCNews is outright propaganda.",0,0,1,[],British Columbia,,
1180948664673427457,1180937275468742656,1570395077000,2019-10-06,16:51:17,EST,23070045,ngdale,,"Living in a constituency (Prince George Northern Rockies)  that mindlessly votes in whatever the Conservatives run, its hard to argue that 16 year olds lack the wisdom to choose wisely!",0,0,2,[],British Columbia,,
1180659708870266885,1180535714783477760,1570326184000,2019-10-05,21:43:04,EST,841651918493573120,scottsm85898037,,All conservatives should support Max,3,0,3,[],British Columbia,,
1180496631386394624,1180468206668013569,1570287304000,2019-10-05,10:55:04,EST,1250371435,stuartlosaltos,,"The @bcndp rigged that referendum to fail and when I presented evidence of that to the @BCGreens, they did the same thing as the NDP: use the campaign to raise money & recruit members rather than cooperating with pro-reform conservatives.",1,0,2,[],British Columbia,,
1180219318300069888,1180219318300069888,1570221187000,2019-10-04,16:33:07,EST,1355165179,reportercole,,"All-candidates forum for the #CPG sees  #Conservative shut down ""divisive"" questioning and @peoplespca candidate say women's rights are just the rights to choose how many kids you have.  https://bit.ly/2nnpRI4  #PPC #ElectionsCanada #canadavotes2019 #CanadaDebates2019",0,0,0,"['#cpg', '#conservative', '#ppc', '#electionscanada', '#canadavotes2019', '#canadadebates2019']",British Columbia,,
1179948432384905216,1179948432384905216,1570156603000,2019-10-03,22:36:43,EST,1945173289,kylebalzer,,"#CPG forum taking place right now at Trinity United PG Church.

▪️Heather Sapergia - NDP
▪️Jing Lan Yang - People’s Party
▪️Todd Doherty - Conservative
▪️Mackenzie Kerr - Green Party
▪️Tracy Calogheros - Liberal

Go to @PGMatters Facebook for LIVE coverage | #CityOfPG #elxn43 pic.twitter.com/TkDNwsLyHj",0,2,6,"['#cpg', '#cityofpg', '#elxn43']",British Columbia,,
1179461861936263169,1179389509286404096,1570040595000,2019-10-02,14:23:15,EST,23070045,ngdale,,I think the impact will be disillusionment and poor turnout among many who were so enthused about Justin in 2015. Bottom line will be Scheer as PM 😢,0,0,0,[],British Columbia,,
1179045505604567040,1178676326951084032,1569941328000,2019-10-01,10:48:48,EST,846078295,ga_richardson,,"#UK will be able to negotiate FTAs for itself, not rely upon #EU which juggles the demands of 27 other nations with varying interests, and will be able to other less restrictive trade groups like #CPTPP in the most dynamic growing parts of the world. @CANZUKnews pic.twitter.com/PmqkgGj941",1,0,1,"['#uk', '#eu', '#cptpp']",British Columbia,,
1179035542417096705,1178676326951084032,1569938953000,2019-10-01,10:09:13,EST,846078295,ga_richardson,,"There’s no question EU membership impedes trade elsewhere, though of course it doesn’t prevent it (otherwise how could this other trade be greater by more each year than trade with EU nations? But why be impeded? Bigger issue is political independence. https://youtu.be/OImuGwJQsd0 ",1,0,1,[],British Columbia,,
1178684001914998785,1178676326951084032,1569855139000,2019-09-30,10:52:19,EST,846078295,ga_richardson,,The swap is from Byzantine #Brussels governance in a (relatively) shrinking corner of the world economy for autonomy navigating the far more dynamic & growing  opportunities the global economy offers. #GeneralElectionNow #GetBrexitDone pic.twitter.com/MmeJSIILqm,1,1,0,"['#brussels', '#generalelectionnow', '#getbrexitdone']",British Columbia,,
1178470031975276545,1178470031975276545,1569804125000,2019-09-29,20:42:05,EST,1250371435,stuartlosaltos,,"To quote a more eloquent writer, Andrew Scheer is a giant grainy Xerox of a forgery of a human being. Even his inauthenticity is fake",0,1,2,[],British Columbia,,
1178448382810963968,1178448382810963968,1569798963000,2019-09-29,19:16:03,EST,846078295,ga_richardson,,"Thank goodness @BorisJohnson now leads the @Conservatives
#PeoplesPrimeMinister
#ChangePoliticsForGood
#GetBrexitDone #ukpoli https://twitter.com/bbcquestiontime/status/1111400616687861762?s=21 …",0,8,11,"['#peoplesprimeminister', '#changepoliticsforgood', '#getbrexitdone', '#ukpoli']",British Columbia,,
1178447360520667137,1178377091143917576,1569798719000,2019-09-29,19:11:59,EST,846078295,ga_richardson,,I think that @BorisJohnson is holding off on an arrangement with @Nigel_Farage's @brexitparty_uk until the current lead up to #generalelection2019 hits an even more feverish pitch & @Conservatives see the only way to assure victory is to strike a deal with #BrexitParty. #ukpoli,1,0,3,"['#generalelection2019', '#brexitparty', '#ukpoli']",British Columbia,,
1178445499487019010,1178445499487019010,1569798276000,2019-09-29,19:04:36,EST,846078295,ga_richardson,,I think that @BorisJohnson is holding off on an arrangement with @Nigel_Farage's @brexitparty_uk until the current lead up to #generalelection2019 hits an even more feverish pitch & @Conservatives see the only way to assure victory is to strike a deal with #BrexitParty. #ukpoli https://twitter.com/Conservatives/status/1178377091143917576 …,1,6,11,"['#generalelection2019', '#brexitparty', '#ukpoli']",British Columbia,,
